similarity,name,filename,md5
0.9455750118315192,"nbhd:AE015924.1 Porphyromonas gingivalis W83, complete genome",podarV_k31_r1_search_oh0_gingivalis/GCA_000007585.1_ASM758v1_genomic.fna.gz.contigs.sig,98efe5c1fbcbba38358660fa111da556
0.9995267392333176,"nbhd:AP009380.1 Porphyromonas gingivalis ATCC 33277 DNA, complete genome",podarV_k31_r1_search_oh0_gingivalis/GCA_000010505.1_ASM1050v1_genomic.fna.gz.contigs.sig,2eb23c4faab1a395a95b2baf49b019d5
0.00473260766682442,nbhd:AM398681.2 Flavobacterium psychrophilum JIP02/86 complete genome,podarV_k31_r1_search_oh0_gingivalis/GCA_000064305.2_ASM6430v2_genomic.fna.gz.contigs.sig,4b1a0ec0ed180fb901ab1ba38958bc1b
0.018457169900615238,"nbhd:JH114352.1 Bacteroides sp. 4_3_47FAA genomic scaffold supercont2.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000158515.2_Bacteroides_sp_4_3_47FAA_V2_genomic.fna.gz.contigs.sig,2ab85a00806f888a80c53d109ec3870f
0.02129673450070989,"nbhd:GG740132.1 Prevotella sp. oral taxon 317 str. F0108 genomic scaffold supercont2.61, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000162415.1_ASM16241v1_genomic.fna.gz.contigs.sig,b876a18a0c835959c66213809de3dd25
0.02839564600094652,"nbhd:ACLR01000250.1 Porphyromonas uenonis 60-3 deg1118640599757, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000174775.1_ASM17477v1_genomic.fna.gz.contigs.sig,0f66efd91de3dfa09bf3b1bf0a972293
0.041173686701372454,"nbhd:CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome",podarV_k31_r1_search_oh0_gingivalis/GCA_000212375.1_ASM21237v1_genomic.fna.gz.contigs.sig,bb58f4b5eb0eab369987d812d521d837
0.000946521533364884,"nbhd:AFJR01000463.1 Leptospira interrogans serovar Copenhageni str. Fiocruz LV204 contig_463, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000217375.2_CLC_glsol081_genomic.fna.gz.contigs.sig,47ed9020dc4c11752dc2e0c6a9415734
0.02318977756743966,"nbhd:JH724282.1 Bacteroides vulgatus CL09T03C04 genomic scaffold supercont1.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000273295.1_Bact_vulg_CL09T03C04_V1_genomic.fna.gz.contigs.sig,5e761cd55ce6e798b2cbe14cace30ddd
0.9493610979649787,"nbhd:CM001843.1 Porphyromonas gingivalis JCVI SC001 chromosome, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000380305.1_PgingivalisJCVISC001v1.0_genomic.fna.gz.contigs.sig,0a3088f44c82b8e72fe20fd98dc4ff85
0.0,"nbhd:KE360771.1 Chlamydia psittaci 84-8471/1 genomic scaffold CP_84_8471_1.contig.0, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000417845.2_ASM41784v2_genomic.fna.gz.contigs.sig,579184482a4598978ef3663c74c1d439
0.03218173213440606,"nbhd:KE386623.1 Bacteroides pyogenes DSM 20611 genomic scaffold C234DRAFT_scaffold00001.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000428105.1_ASM42810v1_genomic.fna.gz.contigs.sig,77135747bc94b32c2bada8ffa85553c5
0.01419782300047326,"nbhd:AUTZ01000001.1 Prevotella intermedia ATCC 25611 = DSM 20706 G553DRAFT_scaffold00001.1_C, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000439065.1_ASM43906v1_genomic.fna.gz.contigs.sig,d6934f146b24e4107c6e49cbd0fdf335
0.9455750118315192,"nbhd:KI259866.1 Porphyromonas gingivalis F0185 genomic scaffold Scaffold0, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000467955.1_ASM46795v1_genomic.fna.gz.contigs.sig,86bbef315c3a5427cc500f6d4b71747b
0.03928064363464269,"nbhd:KI535306.1 Porphyromonas uenonis DSM 23387 genomic scaffold L215DRAFT_scaffold00001.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000482365.1_ASM48236v1_genomic.fna.gz.contigs.sig,0680a878b632e3cba6621a388cae6bd2
0.9522006625650734,"nbhd:KI629854.1 Porphyromonas gingivalis SJD2 genomic scaffold scaffold1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000503975.1_SJD2_genomic.fna.gz.contigs.sig,790e561de19185777aff948b0e4df13f
0.05347846663511595,"nbhd:AYYD01000001.1 Tannerella sp. oral taxon BU063 isolate Cell 6/7/9 contig_2519917895, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000510525.1_BU063sc679_genomic.fna.gz.contigs.sig,987ca4cd86bf08776c2226b787263c4d
0.048272598201609083,"nbhd:AYYE01000001.1 Tannerella sp. oral taxon BU063 isolate Cell 1/3 contig_2519916532, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000510545.1_BU063sc13_genomic.fna.gz.contigs.sig,035a128a4849147cb1a2b3902f9265a5
0.005679129200189304,"nbhd:BAMD01000299.1 Saccharicrinis fermentans DSM 9555 = JCM 21142 DNA, contig: JCM21142.contig00299, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000583675.1_ASM58367v1_genomic.fna.gz.contigs.sig,0d36e47ec627f6d7b8953da6559335a2
0.018457169900615238,"nbhd:JGDZ01000001.1 Bacteroides fragilis str. S6R6 gbfS6R6.contig.0, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000599245.1_ASM59924v1_genomic.fna.gz.contigs.sig,baae89d44679cfeac22c04ed5395844e
0.017510648367250355,"nbhd:JGEO01000001.1 Bacteroides fragilis str. S24L34 gbfS24L34.contig.0, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000599325.1_ASM59932v1_genomic.fna.gz.contigs.sig,0b25ce9d9952020d9cbfbd0e51b39ae5
0.11074301940369144,"nbhd:BAKQ01000044.1 Porphyromonas macacae DSM 20710 = JCM 13914 DNA, contig: JCM13914.contig00044, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000614325.1_ASM61432v1_genomic.fna.gz.contigs.sig,5c4764ec2f5edc2b927acff983ff8146
0.0,"nbhd:BALJ01000092.1 Prolixibacter bellariivorans JCM 13498 DNA, contig: JCM13498.contig00092, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000614865.1_ASM61486v1_genomic.fna.gz.contigs.sig,cb1f42239ba8a8687fdc41b3414756cf
0.0,"nbhd:BALK01000105.1 Marinilabilia salmonicolor JCM 21150 DNA, contig: JCM21150.contig00105, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000614895.1_ASM61489v1_genomic.fna.gz.contigs.sig,d729f00df259714fedf77cf1f05a8831
0.008518693800283956,"nbhd:CP007451.1 Draconibacterium orientale strain FH5T, complete genome",podarV_k31_r1_search_oh0_gingivalis/GCA_000626635.1_ASM62663v1_genomic.fna.gz.contigs.sig,217c30fd41b61a01799f10a513d65647
0.983909133932797,nbhd:CP007756.1 Porphyromonas gingivalis strain HG66 genome,podarV_k31_r1_search_oh0_gingivalis/GCA_000739415.1_ASM73941v1_genomic.fna.gz.contigs.sig,d6a9b8d85015166d91971c0367572178
0.9299574065309986,"nbhd:JRAT01000001.1 Porphyromonas gulae strain COT-052 OH3856 contig_1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000765945.1_ASM76594v1_genomic.fna.gz.contigs.sig,a89ed47371141ff97aa02bfeaa93b7b5
0.08944628490298154,"nbhd:JQJC01000001.1 Porphyromonas crevioricanis strain COT-253 OH1447 contig_1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000768975.1_ASM76897v1_genomic.fna.gz.contigs.sig,7198baaa668e313751d03b98a7aa0eae
0.9081874112636062,"nbhd:JQJE01000001.1 Porphyromonas gulae strain OH3161B contig_1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000769015.1_ASM76901v1_genomic.fna.gz.contigs.sig,463b3b64a92df3d9662b4d27dbd118aa
0.1386654046379555,"nbhd:JRFA01000001.1 Porphyromonas macacae strain COT-192 OH2859 contig_1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000769035.1_ASM76903v1_genomic.fna.gz.contigs.sig,62a121571c4f6686403bafb4d8701870
0.057264552768575484,"nbhd:JQZW01000001.1 Porphyromonas gingivicanis strain COT-022 OH1391 contig_1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000769135.1_ASM76913v1_genomic.fna.gz.contigs.sig,4c1a2b4362b270b079ce81226683990e
0.0,"nbhd:CEJM01000001.1 Streptococcus suis genome assembly Velvet_assembly, contig NODE_1_length_6499_cov_39.082935, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000945515.1_Velvet_assembly_genomic.fna.gz.contigs.sig,0deb1c46ed9ddf9ea939cee9fb0b4d2a
0.003312825366777094,"nbhd:JRHC01000001.1 Draconibacterium sediminis strain JN14CK-3 contig1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000949475.1_ASM94947v1_genomic.fna.gz.contigs.sig,e392b6fb3bdaf0804367efda85668e3c
0.0,"nbhd:LBVN01000001.1 Candidatus Woesebacteria bacterium GW2011_GWB1_38_8b UT10_C0001, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_000993115.1_ASM99311v1_genomic.fna.gz.contigs.sig,d3384ffd1584a97b26a7da7e9a454d55
0.03170847136772362,"nbhd:CVOY01000001.1 Bacteroides thetaiotaomicron genome assembly 3731, contig Contig0.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_001049535.1_3731_genomic.fna.gz.contigs.sig,682de95f2e7acca0b4d060779ac1321a
0.000473260766682442,"nbhd:JVOI01000026.1 Staphylococcus aureus strain 251_SAUR 102_214_2389, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_001064135.1_ASM106413v1_genomic.fna.gz.contigs.sig,f546d7e74490b0452c780b0379297a73
0.02318977756743966,"nbhd:CVRU01000001.1 Dysgonomonas sp. HGC4 genome assembly HGC4_v3, contig HGC4_contig001, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_001261715.1_HGC4_v3_genomic.fna.gz.contigs.sig,6f457afa7cee3b6660e469f030dee9d9
0.9555134879318504,"nbhd:CP011995.1 Porphyromonas gingivalis strain A7436, complete genome",podarV_k31_r1_search_oh0_gingivalis/GCA_001263815.1_ASM126381v1_genomic.fna.gz.contigs.sig,a6b64e5e6c09988059a5835185f1b6e6
0.9597728348319924,"nbhd:CP011996.1 Porphyromonas gingivalis AJW4, complete genome",podarV_k31_r1_search_oh0_gingivalis/GCA_001274615.1_ASM127461v1_genomic.fna.gz.contigs.sig,2bcde5bbe850d3e81744397715d27f9a
0.018457169900615238,"nbhd:CTEJ01000001.1 bacterium SIT8 genome assembly Lascolabacillus massiliensis, contig contig00001, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_001282625.1_Lascolabacillus_massiliensis_genomic.fna.gz.contigs.sig,6cabef64121bc5eebec759edbf968470
0.04969238050165641,"nbhd:CZAG01000001.1 Parabacteroides merdae strain 2789STDY5834848 genome assembly, contig: SCcontig000001, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_001404575.1_13470_2_67_genomic.fna.gz.contigs.sig,3d574974ff4fb5d62f53f3fb5cdfb4f7
0.03738760056791292,"nbhd:CZAD01000001.1 Bacteroides uniformis strain 2789STDY5834844 genome assembly, contig: SCcontig000001, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_001406635.1_13470_2_63_genomic.fna.gz.contigs.sig,3977d0167a14651c87bcdf92d9f267a2
0.00236630383341221,"nbhd:LICC01000001.1 Cryomorphaceae bacterium BACL21 MAG-121220-bin10 contig00003.0_to_7_1_121220-bin10, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_001438125.1_ASM143812v1_genomic.fna.gz.contigs.sig,12b26f95e1cfb7c390d5180c626df84e
0.003312825366777094,"nbhd:LICG01000001.1 Cryomorphaceae bacterium BACL7 MAG-120322-bin74 contig00001.0_to_12_1_120322-bin74, whole genome shotgun sequence",podarV_k31_r1_search_oh0_gingivalis/GCA_001438205.1_ASM143820v1_genomic.fna.gz.contigs.sig,9f7692160a9de802134ef44d28f951b2
0.002839564600094652,"nbhd:CP013118.1 Salinivirga cyanobacteriivorans strain L21-Spi-D4 chromosome, complete genome",podarV_k31_r1_search_oh0_gingivalis/GCA_001443605.1_ASM144360v1_genomic.fna.gz.contigs.sig,b1731a54d027060caebfd1ff31622d9a
