similarity,name,filename,md5
0.9987228607918263,"nbhd:AE015928.1 Bacteroides thetaiotaomicron VPI-5482, complete genome",podarV_k31_r1_search_oh0_bacteroides/GCA_000011065.1_ASM1106v1_genomic.fna.gz.contigs.sig,6a71d49e1896ace70b8a99f0adcae306
0.3726053639846743,"nbhd:EQ973245.1 Bacteroides fragilis 3_1_12 plasmid unnamed supercont1.33 genomic scaffold, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000157015.1_ASM15701v1_genomic.fna.gz.contigs.sig,4c8db7ac11effab719430f5d4160bb55
0.3478607918263091,"nbhd:JH636043.1 Bacteroides sp. 3_2_5 genomic scaffold supercont2.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000159855.2_Bact_sp_3_2_5_V2_genomic.fna.gz.contigs.sig,77da2ec0fc9178481d827c968b60e534
0.019476372924648787,"nbhd:CP003667.1 Prevotella sp. oral taxon 299 str. F0039 plasmid, complete sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000163055.2_ASM16305v2_genomic.fna.gz.contigs.sig,37458e74f7393801c99a8bdcfaabddc8
0.016762452107279693,"nbhd:JH114139.1 Prevotella sp. C561 genomic scaffold supercont1.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000224595.1_Prevotella_sp_C561_V1_genomic.fna.gz.contigs.sig,9d69f71e28af5bc19ef81f562d2c3f35
0.666507024265645,"nbhd:JH724241.1 Bacteroides ovatus CL03T12C18 genomic scaffold supercont1.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000273215.1_Bact_ovat_CL03T12C18_V1_genomic.fna.gz.contigs.sig,37925f70d6e6860d5e3869cea53c7ca3
0.011494252873563218,"nbhd:KB892210.1 Prevotella micans DSM 21469 genomic scaffold B089DRAFT_scaffold_0.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000373705.1_ASM37370v1_genomic.fna.gz.contigs.sig,5871fe7bb38f81908e1377b9abacbb9f
0.902139208173691,"nbhd:KE159459.1 Bacteroides thetaiotaomicron dnLKV9 genomic scaffold acPFk-supercont1.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000403155.2_Bact_thet_dnLKV9_V1_genomic.fna.gz.contigs.sig,54c8c3758677c65e956ce22fb4539ded
0.027777777777777776,"nbhd:HF989128.1 Prevotella sp. CAG:755 genomic scaffold, scf5, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000431275.1_MGS755_genomic.fna.gz.contigs.sig,70f0366decbb1899c912eba4573dfbd5
0.3425925925925926,"nbhd:HF995626.1 Bacteroides fragilis CAG:558 genomic scaffold, scf3, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000432495.1_MGS558_genomic.fna.gz.contigs.sig,352ebd301aed9a814959a0a403def771
0.004629629629629629,"nbhd:KE992083.1 Capnocytophaga sp. oral taxon 863 str. F0517 genomic scaffold Scaffold0, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000466425.1_ASM46642v1_genomic.fna.gz.contigs.sig,a92315458192dd915438e29aca0c8a0b
0.004948914431673053,"nbhd:ASYF01000001.1 Elizabethkingia anophelis NUHP2 NUHP2-contig-1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000495955.1_NUHP2_genomic.fna.gz.contigs.sig,6db706e244885a01e1ebf7fda53462c0
0.0,"nbhd:AYBP01000001.1 Borrelia burgdorferi IPT48 contig00001, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000501415.1_BorBurgIPT48_genomic.fna.gz.contigs.sig,d09202599713fb0ab0f3ffde131c6f33
0.00015964240102171138,"nbhd:KI977957.1 Staphylococcus aureus FVRH6074 genomic scaffold adpoy-supercont1.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000542015.1_Stap_aure_FVRH6074_V1_genomic.fna.gz.contigs.sig,f546d7e74490b0452c780b0379297a73
0.00015964240102171138,"nbhd:KI997225.1 Staphylococcus aureus M1496 genomic scaffold adtCA-supercont1.1, whole genome shotgun sequence",podarV_k31_r1_search_oh0_bacteroides/GCA_000550025.1_Stap_aure_M1496_V1_genomic.fna.gz.contigs.sig,3cba3c3a89526490becf52c0d8b784b6
